cluster,names,scores,logfoldchanges,pvals,pvals_adj
8,COL1A2,22.4272,,2.136616691731249e-111,1.0341224787979244e-108
8,CRISPLD2,22.378904,,6.317837078320961e-111,2.675604002668927e-108
8,COL4A1,22.33922,,1.5370497169124667e-110,5.786138267666041e-108
8,CCL2,22.18197,,5.128361547780652e-109,1.7374888923880849e-106
8,COL3A1,21.395409,,1.4743503318564627e-101,4.5409990221179045e-99
8,FN1,20.450708,,5.9209931029690246e-93,1.6716937194049213e-90
8,PDLIM3,20.380312,,2.5006073025445547e-92,6.516967339246886e-90
8,THBS1,20.26029,,2.882558913359761e-91,6.975792570330622e-89
8,TIMP1,20.179575,,1.480115389072923e-90,3.343087292119375e-88
8,C7,19.941605,,1.772837503288108e-88,3.753983413212569e-86
8,COL1A1,19.91601,,2.9563210967424837e-88,5.8917740445667854e-86
8,BGN,19.836092,,1.453253482497576e-87,2.735345999278771e-85
8,TIMP3,19.322538,,3.471579231367071e-83,6.190373913616651e-81
8,CCN1,19.07736,,3.8943892628507343e-81,6.597095411269144e-79
8,LUM,18.750624,,1.9133106381258738e-78,3.086807829509743e-76
8,TPM1,18.287169,,1.0471433905616325e-74,1.6126008214649139e-72
8,MYL9,18.217024,,3.781713514663622e-74,5.57062842942624e-72
8,TFPI,18.071833,,5.31198060902161e-73,7.498745959735506e-71
8,C1R,18.050293,,7.847326181288967e-73,1.0634696440882809e-70
8,PDE3A,18.038256,,9.757707282639135e-73,1.2715043182146688e-70
8,IGFBP5,17.992329,,2.23757681711684e-72,2.8077445394043903e-70
8,SULF1,17.932552,,6.569344588395629e-72,7.94890695195871e-70
8,AKAP12,17.901136,,1.155412195386574e-71,1.3498401786102456e-69
8,GEM,17.737946,,2.1360034391266572e-70,2.4122598839203713e-68
8,ITGA1,17.539858,,7.110456828115782e-69,7.771041204405249e-67
8,ACTA2,17.47215,,2.335200010963494e-68,2.4723930116075997e-66
8,COL14A1,17.39486,,9.024860609674433e-68,9.265523559265752e-66
8,TPM2,17.163422,,4.98853652924565e-66,4.9709299297306655e-64
8,NNMT,17.149427,,6.347539864376074e-66,6.14441858871604e-64
8,TNFRSF12A,16.930891,,2.663165887492766e-64,2.506335007451525e-62
8,CCDC102B,16.848177,,1.0819987812069858e-63,9.907599650619642e-62
8,GPC6,16.779154,,3.4673772820946156e-63,3.0914405872990943e-61
8,DLC1,16.76078,,4.723833943807187e-63,4.1036793337483976e-61
8,DCN,16.497877,,3.8002411605445075e-61,3.218804262981198e-59
8,CACNA1C,16.449154,,8.504672367004497e-61,7.027763409612497e-59
8,CCN2,16.442152,,9.546884495717026e-61,7.701153493211734e-59
8,CYTOR,16.16632,,8.714962629191827e-59,6.866579857605095e-57
8,FHL2,15.937855,,3.460318750636252e-57,2.664445437989914e-55
8,THBS2,15.715959,,1.1758907178471198e-55,8.85315056014676e-54
8,MIR4435-2HG,15.711826,,1.2551114085357713e-55,9.24416837417216e-54
8,RARRES2,15.490168,,4.042335626848013e-54,2.91392193697044e-52
8,FRZB,15.202167,,3.4211749515618296e-52,2.414779319977391e-50
8,COL12A1,15.166841,,5.863180809652708e-52,4.053970731245587e-50
8,INHBA,15.027402,,4.856809622264242e-51,3.2909742000462505e-49
9,IL32,37.585323,,3.733659210333943e-309,1.26496374046114e-305
9,TRAC,35.712463,,2.5324639130403157e-279,4.289993868690295e-276
9,PTPRC,34.376785,,5.605650238688456e-259,6.33064766955883e-256
9,SKAP1,34.10551,,6.111237273147802e-255,5.176217970356189e-252
9,TRBC2,33.82956,,7.252404122102198e-251,4.91422903313645e-248
9,BATF,33.137054,,8.70166462910791e-241,4.913539960569599e-238
9,RHOH,33.06077,,1.0893426697699112e-239,5.27241852168637e-237
9,AL136456.1,32.88137,,4.058298735684945e-237,1.7186895145625742e-234
9,ICOS,32.555176,,1.7689351535622072e-232,6.65905811140973e-230
9,IKZF2,31.846249,,1.483498994871809e-222,5.026094594625689e-220
9,CTLA4,31.761974,,2.1699828664049353e-221,6.6835472285272e-219
9,DUSP16,31.733309,,5.396226194825082e-221,1.5235345290056148e-218
9,TBC1D4,31.7237,,7.322086971040129e-221,1.90824851214492e-218
9,LTB,31.146284,,5.695089964661231e-213,1.3782117714480179e-210
9,VAV3,31.009016,,4.074726341416596e-211,9.203448563146285e-209
9,SAMSN1,30.937407,,3.752863702269855e-210,7.946688889556418e-208
9,LINC02694,30.443752,,1.4492181807109904e-203,2.8882065860287265e-201
9,CD2,30.185146,,3.710906546989062e-200,6.984750767332745e-198
9,RGS1,29.825935,,1.8014104668251962e-195,3.212199295580929e-193
9,STK17B,29.81187,,2.7414466210085448e-195,4.644010575988475e-193
9,TIGIT,29.809134,,2.9746533171622793e-195,4.799107351688477e-193
9,IL2RG,29.576763,,2.9741726483466952e-192,4.58022587845391e-190
9,GBP5,29.527502,,1.277397086020937e-191,1.88166144671258e-189
9,STAM,29.445177,,1.4512810796535515e-190,2.04872512411093e-188
9,TNFAIP3,29.342094,,3.014334916758924e-189,4.0850266791916934e-187
9,IL7R,28.974396,,1.3832642541984788e-184,1.8024997281632486e-182
9,CST3,-28.919058,,6.877237894837211e-184,8.629659995447581e-182
9,CD3E,28.78397,,3.40494468291009e-182,4.119983066321208e-180
9,DNAJB1,28.05946,,3.062457823023857e-173,3.577795553243044e-171
9,LDLRAD4,27.71939,,4.077008367525635e-169,4.6043014497256164e-167
9,CTSC,27.71433,,4.6916558601034404e-169,5.127525823880793e-167
9,ITGA4,27.561716,,3.2030487614802873e-167,3.3912278762172544e-165
9,GLCCI1,27.526989,,8.34659447901088e-167,8.569170331784504e-165
9,CD247,27.511648,,1.2738094768907003e-166,1.2693136787369685e-164
9,CEBPD,-27.504261,,1.561230481932095e-166,1.5112711065102678e-164
9,CLEC2D,27.427904,,1.274921697486202e-165,1.1998429753009035e-163
9,CYTIP,27.426659,,1.3193077329842241e-165,1.2080579998244733e-163
9,APBB1IP,27.078386,,1.7697243671259526e-161,1.577848988374402e-159
9,CD3D,26.471983,,2.0378131543423155e-154,1.770284863310709e-152
9,SPOCK2,26.082455,,5.766196312580896e-150,4.883968276756019e-148
9,FYB1,25.883558,,1.0200433638904341e-147,8.429041260636074e-146
9,LINC01619,25.558321,,4.437570323519553e-144,3.5796400609724394e-142
9,TOX,25.329786,,1.5010223111361324e-141,1.182665951192841e-139
9,TSC22D3,24.670933,,2.1943211798441163e-134,1.6896273084799694e-132
9,STAT4,24.23062,,1.0585416569018062e-129,7.969642519074044e-128
9,CDC42SE2,24.07634,,4.424272477984277e-128,3.258572859871898e-126
9,BIRC3,24.006567,,2.374655087032988e-127,1.7117726457165453e-125
9,PRKG1,-23.542278,,1.5061432408756556e-122,1.0630861041847336e-120
9,RBP1,-23.452707,,1.2404390714686166e-121,8.576750151297292e-120
9,BCL2,23.419138,,2.7281401361295614e-121,1.8485877562413908e-119
