cluster,names,scores,logfoldchanges,pvals,pvals_adj
9,VWF,38.94811,4.220357,0.0,0.0
9,CD59,38.968536,2.8183932,0.0,0.0
9,TCF4,39.028137,2.9717884,0.0,0.0
9,TGFBR2,39.56092,3.0926785,0.0,0.0
9,PECAM1,37.6985,3.336385,0.0,0.0
9,RALGAPA2,40.016087,3.7832448,0.0,0.0
9,ADGRL4,40.99971,4.0612903,0.0,0.0
9,EMCN,41.148075,4.115183,0.0,0.0
9,PTPRB,41.487576,4.2256107,0.0,0.0
9,IFI27,41.7728,3.5558295,0.0,0.0
9,RAMP2,41.871326,4.1648817,0.0,0.0
9,PTPRM,41.936928,3.7605524,0.0,0.0
9,TM4SF1,44.22814,4.2773304,0.0,0.0
9,LDB2,40.17658,3.792467,0.0,0.0
9,PLEKHG1,37.47547,3.6139677,2.3116505336891492e-307,2.5272423624100528e-304
9,RAMP3,37.396614,4.2919774,4.4349750667625534e-306,4.606165104339588e-303
9,ZNF385D,37.339344,4.223421,3.775924752665282e-305,3.734928998207773e-302
9,IGFBP4,37.260418,3.025259,7.185506780715743e-304,6.784424856773973e-301
9,APP,36.868954,2.520634,1.4536304446410016e-297,1.3128178954818645e-294
9,ECSCR,36.42056,3.9368832,2.012523150781937e-290,1.7418387870017663e-287
9,FLT1,36.379997,3.38422,8.819859131027926e-290,7.094393088447931e-287
9,HLA-E,36.37981,2.2342184,8.879945132854139e-290,7.094393088447931e-287
9,GNG11,36.01197,3.103707,5.434349022342585e-284,4.1808258478555614e-281
9,EMP1,35.52156,3.1652608,2.284606232338234e-276,1.6948514520760641e-273
9,SLCO2A1,35.27372,4.3199325,1.485480743631119e-272,1.0640140002312278e-269
9,IFI16,35.203457,2.4207244,1.7701768918608295e-271,1.2256704799244382e-268
9,ACKR1,35.12873,5.704329,2.4560264149824782e-270,1.645696151355356e-267
9,PALM2-AKAP2,35.046265,2.821547,4.445241258747781e-269,2.885517232084653e-266
9,WWTR1,35.013527,2.9127128,1.400573444655711e-268,8.815973209814676e-266
9,PDLIM1,34.971928,3.0384693,6.011947620834088e-268,3.6729463523519316e-265
9,PLCB1,34.830074,2.8770392,8.529545995627999e-266,5.062163697748137e-263
9,RAI14,34.55994,3.695965,1.0106797388210539e-261,5.831622092997482e-259
9,SPARCL1,34.308144,3.1841402,5.932919160039472e-258,3.330772886279457e-255
9,ETS2,33.90319,2.5775292,5.978296531972748e-252,3.26792567268784e-249
9,STOM,33.875755,2.4683704,1.5159612359248471e-251,8.074242767341263e-249
9,PREX2,33.824448,3.2606938,8.622760438615257e-251,4.477799495772903e-248
9,FTH1,-33.573265,-1.7042364,4.120839328670097e-247,2.0877579154911038e-244
9,MECOM,33.546597,3.551572,1.0093430378778656e-246,4.9919222816188155e-244
9,HYAL2,33.496037,3.684156,5.504837288209235e-246,2.659220468620517e-243
9,DOCK4,33.44384,2.52078,3.1633114209389375e-245,1.4933705644487185e-242
9,TGM2,33.41988,3.4806561,7.051653890977421e-245,3.2550434360751775e-242
9,NFIB,33.389946,2.7108648,1.91853494721217e-244,8.663436505106781e-242
9,CADPS2,33.356617,3.660296,5.8407446290748955e-244,2.5813605837264623e-241
9,PALMD,33.192753,3.7259557,1.3695905564742755e-241,5.926903133142428e-239
9,ZEB1,33.13344,2.5539508,9.809881715601955e-241,4.1585890407445674e-238
9,EPAS1,33.02793,2.4832127,3.2271802375730584e-239,1.3406997578973516e-236
10,MGP,26.134314,3.6577945,1.4859690741406416e-150,3.086654960804941e-146
10,C11orf96,25.641054,2.9819496,5.320196655181604e-145,5.525556246071614e-141
10,CALD1,25.354958,2.5992842,7.923371745057507e-142,5.486142596277818e-138
10,SPARC,23.900274,2.3638244,3.042677805910511e-126,1.5800625846093284e-122
10,TAGLN,23.122227,3.2190938,2.7674273278723515e-118,1.1497000090912896e-114
10,COL4A2,22.97686,2.2429347,7.942594943980391e-117,2.7497263696060114e-113
10,COL1A2,22.659845,3.5881643,1.1157243280082153e-113,3.310832248769521e-110
10,CRISPLD2,22.416502,2.5602388,2.7172143855124515e-111,7.05524715198308e-108
10,COL3A1,21.933697,3.507066,1.2393886220013069e-106,2.8605089395790162e-103
10,COL4A1,21.444063,2.1824884,5.1879712755794794e-102,1.0776453933633695e-98
10,CCL2,20.997316,2.8969386,6.939514300787518e-98,1.3104326459632575e-94
10,PDLIM3,20.686214,3.0458038,4.6101632499483464e-95,7.980192585660589e-92
10,BGN,20.075354,2.8620794,1.2121839272173606e-89,1.936883425858386e-86
10,C7,19.869394,4.4506445,7.489997205852971e-88,1.1113015854284137e-84
10,IGFBP5,19.517717,2.492961,7.762898846978955e-85,1.0750062323296456e-81
10,FN1,19.470196,2.3033552,1.9652096940581083e-84,2.5513334853109393e-81
10,IGFBP7,19.463648,1.7569396,2.233067472661771e-84,2.7285457377723708e-81
10,MYL9,19.394535,2.108716,8.58240210261498e-84,9.904092026417687e-81
10,COL1A1,19.346016,4.6461854,2.202241578199678e-83,2.407629582229669e-80
10,THBS1,19.18532,2.286901,4.90916434325526e-82,5.098658086904913e-79
10,GEM,19.047953,2.2178526,6.83227029554715e-81,6.758091360909781e-78
10,TPM1,18.945925,1.9470216,4.771355757572996e-80,4.505027354377558e-77
10,CCN1,18.787058,2.6532764,9.637530633741975e-79,8.7039472314821e-76
10,TFPI,18.535183,2.219326,1.0742318286988065e-76,9.297476477388171e-74
10,DLC1,18.506279,1.8534678,1.8376607530129766e-76,1.526875566463422e-73
10,ACTA2,18.400812,2.1961799,1.294088934438137e-75,1.0338775133134224e-72
10,LUM,18.31795,5.563217,5.95141743921301e-75,4.578623816567875e-72
10,C1R,18.221252,3.5386093,3.500481520984121e-74,2.5968572197815056e-71
10,TIMP3,18.167612,2.3151753,9.316634115060875e-74,6.673280132346362e-71
10,TIMP1,17.953537,1.7893282,4.502938835830626e-72,3.117834849929125e-69
10,LHFPL6,17.854778,1.6437286,2.653331958746776e-71,1.777903595067356e-68
10,TPM2,17.813684,2.1308591,5.534382969499429e-71,3.592506345076317e-68
10,ITGB1,17.781567,1.345116,9.819734850444373e-71,6.181076736770622e-68
10,PDE3A,17.77641,1.7809048,1.0765950624456912e-70,6.57736254032997e-68
10,AKAP12,17.72032,1.8273838,2.92248346752401e-70,1.7344521882116784e-67
10,GPC6,17.69985,2.686323,4.204243651327869e-70,2.4258485868161802e-67
10,SULF1,17.446234,3.8222997,3.676958132374846e-68,2.064264170964603e-65
10,CCDC102B,17.390339,2.5098884,9.765426706451046e-68,5.338090619642134e-65
10,CACNA1C,17.13758,1.9803839,7.78212334325473e-66,4.1448786175919803e-63
10,EPS8,17.061512,1.7010398,2.8702645479974135e-65,1.4905283797750568e-62
10,ITGA1,17.040503,1.8963947,4.111813262469e-65,2.0831850021464896e-62
10,CYTOR,16.668215,1.7243282,2.2316153582971854e-62,1.1036931957749795e-59
10,FHL2,16.600805,2.316253,6.876145383511712e-62,3.3216579513094255e-59
10,FRZB,16.459991,2.198459,7.111154618531791e-61,3.3571114485486905e-58
10,CPE,16.326368,1.8205345,6.408652691885319e-60,2.9582340825742635e-57
10,COL14A1,16.299044,3.8015518,1.002494429247661e-59,4.526916148767916e-57
10,SERPING1,16.199268,2.0639133,5.10310352344825e-59,2.2553546040227034e-56
10,CNN3,16.171284,1.5062132,8.040566147610378e-59,3.479555000378391e-56
10,NNMT,16.106632,2.453292,2.291664503835486e-58,9.714786749728717e-56
10,MIR4435-2HG,16.065615,1.7172357,4.444386377326189e-58,1.846375876596392e-55
11,SPARCL1,13.46845,1.6963588,2.398491496865121e-41,4.9821465372882295e-37
11,SIK3,-13.028966,-1.4703066,8.373454593156286e-39,8.696669940452119e-35
11,MCL1,-12.947982,-1.451926,2.412137078329952e-38,1.0020982278213952e-34
11,JARID2,-12.955445,-1.935495,2.1886359946888887e-38,1.0020982278213952e-34
11,IGFBP7,12.972451,1.2873977,1.7533215894192585e-38,1.0020982278213952e-34
11,RGS5,12.847155,1.8590786,8.923261246306113e-38,3.0892330434711763e-34
11,S100A4,-12.49258,-2.1766677,8.195229382129643e-36,2.4318757817942418e-32
11,NFKB1,-12.356457,-1.778595,4.495405665743128e-35,1.1672320811102033e-31
11,NEAT1,-12.338219,-1.3675747,5.638938790068054e-35,1.301467072747707e-31
11,PTPRC,-12.184422,-2.8680456,3.7631176520640584e-34,7.8167479868674615e-31
11,SRGN,-12.168806,-1.4139433,4.557017409945471e-34,8.60530596721703e-31
11,FNDC3B,-12.130701,-1.3555741,7.262502598632327e-34,1.257139199823256e-30
11,OSBPL8,-12.031083,-1.5239766,2.439406439976558e-33,3.897796197784082e-30
11,REL,-11.983192,-1.8666893,4.352345438091395e-33,6.457637102859605e-30
11,ARHGAP26,-11.9227085,-1.3358179,9.012994133891575e-33,1.2481194276613053e-29
11,TNFAIP3,-11.82199,-2.370792,3.004795532873254e-32,3.900975800552702e-29
11,NIPBL,-11.619036,-1.329639,3.298371060176707e-31,4.0302213918817975e-28
11,OAZ1,-11.601678,-1.2035298,4.040771655461293e-31,4.663050490402332e-28
11,ATP2B1,-11.570646,-1.9565642,5.804394610785376e-31,6.345730781854412e-28
11,GNG11,11.442812,1.7461908,2.554683940251692e-30,2.653294740345407e-27
11,VMP1,-11.431388,-1.3728365,2.91413013451159e-30,2.882491007336893e-27
11,ZEB2,-11.387361,-1.3658876,4.834112749062172e-30,4.564281364705429e-27
11,NFAT5,-11.324898,-1.2070189,9.879395262612203e-30,8.922382538912204e-27
11,CYBA,-11.279897,-1.7487855,1.6494008015820396e-29,1.4275563937692554e-26
11,SIPA1L1,-11.266426,-2.263611,1.9221386938499819e-29,1.597066597946073e-26
11,STAT3,-11.252442,-1.2344481,2.2526533117626657e-29,1.7996967150743884e-26
11,ZFAND3,-11.218497,-1.1927301,3.308452976753626e-29,2.5453031567824561e-26
11,RGS2,-11.201468,-2.1760082,4.010307933136156e-29,2.9750755852537227e-26
11,USP15,-11.149707,-1.3958695,7.184273568955302e-29,5.145921743942743e-26
11,FCER1G,-11.127944,-2.968919,9.172650118156755e-29,6.351142941811736e-26
11,MALAT1,-11.117489,-0.8847995,1.0313422364665094e-28,6.910658366413656e-26
11,RABGEF1,-11.092561,-1.5644729,1.3632787153751595e-28,8.849382961179004e-26
11,TRA2A,-11.040506,-1.1616467,2.436559721498307e-28,1.5337035919685707e-25
11,SMCHD1,-11.0356865,-1.2229927,2.5708168965678393e-28,1.5706178992796224e-25
11,FAM49B,-11.015375,-1.6842155,3.221919242539818e-28,1.9121630430296316e-25
11,ZNF331,-10.977901,-1.9759082,4.881322784301697e-28,2.8165232465420794e-25
11,LIMS1,-10.876767,-1.2511538,1.4874480416191996e-27,8.35061370824703e-25
11,CD44,-10.801167,-2.6192856,3.398573838127469e-27,1.8577677833048365e-24
11,LITAF,-10.779282,-1.2357392,4.312413814118576e-27,2.2961941349182847e-24
11,LRRFIP1,-10.7769785,-1.2200847,4.421710254030974e-27,2.2961941349182847e-24
11,CD83,-10.768527,-2.5810635,4.8469256434121296e-27,2.4556180357306527e-24
11,TSPYL2,-10.706206,-1.6352274,9.51823620523305e-27,4.707447677502402e-24
11,AKAP13,-10.700407,-1.1360191,1.0133241942337984e-26,4.895062828517316e-24
11,IFI30,-10.641078,-2.293587,1.9189535169522482e-26,9.059205103211841e-24
11,HSPA5,-10.618989,-1.1415169,2.4317955995754124e-26,1.1225168487640105e-23
11,PLAUR,-10.613184,-2.177898,2.587778518595093e-26,1.1685507693099408e-23
11,CTSS,-10.589641,-1.9524713,3.32867397647121e-26,1.4711322518991484e-23
11,VIM,10.574915,0.5827157,3.895323170460222e-26,1.685701102016661e-23
11,CREM,-10.557498,-1.3374498,4.6899639271870793e-26,1.988161850929184e-23
11,CCNH,-10.547866,-1.1863587,5.196407596741153e-26,2.1587955719901446e-23
12,IL32,37.44735,5.6430016,6.633412275792043e-307,1.3778923979275233e-302
12,TRAC,35.638348,6.18379,3.570497668279478e-278,3.7083188782750657e-274
12,PTPRC,34.28519,3.9992743,1.3045614293641545e-257,9.032783336917407e-254
12,HLA-A,34.066227,2.5734417,2.334243723024146e-254,1.212172765366439e-250
12,SKAP1,33.942417,5.332557,1.5782611500897604e-252,6.556728121932901e-249
12,TRBC2,33.661488,5.889752,2.1174111742844313e-248,7.330477485372702e-245
12,BTG1,33.44652,2.4772515,2.891586242706071e-245,8.580575633355786e-242
12,BATF,33.205658,5.9936123,8.9202037963808e-242,2.316130915730275e-238
12,RHOH,32.98534,5.160607,1.3180206536345108e-238,3.0419916685884512e-235
12,AL136456.1,32.8608,7.5625443,7.984939809263415e-237,1.6586316971801965e-233
12,ICOS,32.378063,7.1981544,5.589240305214375e-230,1.0554518147264819e-226
12,B2M,32.183167,2.030762,3.035826577183909e-227,5.255015805105347e-224
12,DUSP16,31.903109,4.4908137,2.4177013627386457e-223,3.86311482360055e-220
12,IKZF2,31.821192,6.186987,3.2964212213664656e-222,4.890947257873158e-219
12,CTLA4,31.815903,6.1169367,3.90136582388519e-222,5.4026113929162115e-219
12,TBC1D4,31.70935,5.0865765,1.1547544772299593e-220,1.4991600000637946e-217
12,VAV3,31.174555,4.6592,2.35786799268614e-213,2.8810372908280295e-210
12,LTB,31.119997,5.906205,1.2921098069446165e-212,1.4910947172140875e-209
12,IGFBP7,-31.070204,-5.6304026,6.087058271399124e-212,6.654756548079084e-209
12,SAMSN1,30.955847,3.8885672,2.1196807533148538e-210,2.201500430392807e-207
12,IFITM3,-30.76196,-4.9917064,8.461333139341219e-208,8.369467236685514e-205
12,CACYBP,30.737553,3.3075933,1.793542363920825e-207,1.6934300901528806e-204
12,LINC02694,30.484987,7.731865,4.120851572875283e-204,3.721666472685451e-201
12,CD2,30.157347,5.6285973,8.592903215499991e-200,7.437157733015243e-197
12,TIGIT,29.92694,6.7061806,8.782150657520848e-197,7.296913338320923e-194
12,RGS1,29.889639,4.9166336,2.6831600749608016e-196,2.1436385029648374e-193
12,STK17B,29.75158,3.6767147,1.6544810975883778e-194,1.2728474577446585e-191
12,IL2RG,29.560204,4.512566,4.855596494959498e-192,3.602158942617811e-189
12,STAM,29.517372,4.3045344,1.7232615821419925e-191,1.234330675319085e-188
12,GBP5,29.496586,5.4143944,3.1842964474723146e-191,2.2048068602298306e-188
12,HLA-B,29.488337,2.4053094,4.06268418372003e-191,2.7222605117494344e-188
12,TNFAIP3,29.287367,3.4876442,1.5022254358770817e-188,9.751320860637108e-186
12,CD63,-29.007236,-3.127111,5.332644629709982e-185,3.3566574014647196e-182
12,IL7R,28.938976,5.735038,3.862449999070717e-184,2.3597297464910864e-181
12,KLF6,28.838903,2.7230694,6.98084159014738e-183,4.1430297574440395e-180
12,CST3,-28.820292,-4.342543,1.194619272945342e-182,6.892953204894624e-180
12,CD3E,28.608463,5.083921,5.272615131346806e-180,2.9600746353604286e-177
12,SARAF,28.25842,2.2762592,1.1216430230968793e-175,6.1312549673074675e-173
12,DNAJB1,28.1401,3.026178,3.167387864255476e-174,1.686999505546532e-171
12,CTSC,27.848341,3.161486,1.1281627566363318e-170,5.858549195212471e-168
12,LDLRAD4,27.618362,3.546205,6.697692095699301e-168,3.393279517362582e-165
12,UBC,27.574266,2.0464485,2.2651181343850128e-167,1.1202627116058449e-164
12,GLCCI1,27.512156,4.1985583,1.2561350097392455e-166,6.068008470303165e-164
12,CYTIP,27.494404,3.7592878,2.048115201761859e-166,9.668965675226667e-164
12,CD247,27.48842,4.3246465,2.4147551833874817e-166,1.1146509926516616e-163
12,ITGA4,27.476807,3.5746922,3.3242525842602115e-166,1.5011168408750676e-163
12,CLEC2D,27.396038,4.8814254,3.0574359461147766e-165,1.35125658452545e-162
12,HSP90AA1,27.39039,1.931541,3.5697448418418484e-165,1.54480708030706e-162
12,CEBPD,-27.3866,-4.9654617,3.9606943545480194e-165,1.679011084340234e-162
12,HSPD1,27.30681,2.5040078,3.5210401699522966e-164,1.462780928204982e-161
13,PDE4D,29.908852,3.7846446,1.5097055646590807e-196,3.1359603989098427e-192
13,RBFOX1,29.836727,4.5641737,1.3051475091031686e-195,1.3555262029545509e-191
13,ST6GALNAC3,29.240465,3.8110354,5.936427132812318e-188,4.110382146759249e-184
13,TRHDE,29.16293,4.418831,5.727717554209335e-187,2.425996299096621e-183
13,CASC15,29.162268,3.8958566,5.839582849741529e-187,2.425996299096621e-183
13,AC012405.1,28.735334,4.299277,1.3813670607707163e-181,4.78229276438822e-178
13,ITPR2,28.635445,3.3911588,2.4334633413699027e-180,7.061733692784488e-177
13,NKD1,28.631565,3.9508533,2.7197125718407424e-180,7.061733692784488e-177
13,LSAMP,28.399181,4.4663353,2.069760366704544e-177,4.777006926354087e-174
13,TMEM132C,28.025866,4.150319,7.86527223690686e-173,1.633774349050293e-169
13,DLEU1,27.883738,3.8521922,4.20183606671746e-171,7.934594434350461e-168
13,PCDH7,27.832727,3.9027646,1.7433942568357675e-170,3.017815458582714e-167
13,CACNA2D3,27.826889,4.0302567,2.0513994374070393e-170,3.277820701063002e-167
13,TPT1,-27.69448,-2.5410345,8.136863484336499e-169,1.2072780592616983e-165
13,SDK1,27.672436,3.8705559,1.4991876182234557e-168,2.0760750137158414e-165
13,CADPS,27.608168,3.9384954,8.87833831728626e-168,1.1526302720416887e-164
13,BCKDHB,27.57909,3.772076,1.9826868827084224e-167,2.4226101133893736e-164
13,PATJ,27.34936,3.7445772,1.0990287967982569e-164,1.2682792315051885e-161
13,B2M,-27.314144,-3.8607972,2.8811058807264175e-164,3.1498069133920602e-161
13,LEF1,27.29296,3.687711,5.1416667108140914e-164,5.340135045851515e-161
13,AC046195.1,27.085154,4.08223,1.472971143913261e-161,1.4569788857793456e-158
13,FTX,27.072407,3.0405617,2.0811294663709666e-161,1.9649646034298963e-158
13,TRPM3,26.768167,3.8922305,7.588736420904376e-158,6.8536188232619866e-155
13,MPPED2,26.663357,3.4916227,1.2529216701723369e-156,1.0844037055341576e-153
13,SIM2,26.618074,4.172256,4.193462283274605e-156,3.484263941927204e-153
13,ADGRV1,26.616137,3.724594,4.415755430476352e-156,3.527848915455953e-153
13,EMB,26.572407,3.4469059,1.4151252786169216e-155,1.0887030476826182e-152
13,MSI2,26.509811,3.1998956,7.470179956913484e-155,5.5418063594645315e-152
13,AC098617.1,26.126255,4.1322308,1.8349076028754434e-150,1.3143000250665074e-147
13,RPL10,-26.0753,-2.667238,6.950982485496867e-150,4.8128602729580306e-147
13,RPS8,-26.0267,-2.5138023,2.470161592755601e-149,1.6551676324103015e-146
13,TMSB4X,-25.880857,-2.6736474,1.093995456027271e-147,7.101398003937023e-145
13,TTLL7,25.782757,3.4250991,1.3842180648072444e-146,8.713023527932146e-144
13,AC005165.1,25.731941,3.477063,5.1345230476787415e-146,3.1368915513642008e-143
13,H3F3B,-25.632591,-2.605943,6.611453506442097e-145,3.923803206737579e-142
13,PRKG1,25.625546,2.9921288,7.92220210252393e-145,4.571110613156308e-142
13,MAP2,25.62022,3.4282682,9.082128531665214e-145,5.098756050263508e-142
13,RPLP1,-25.59271,-2.2623577,1.838954524003611e-144,1.0052306150685001e-141
13,SNHG14,25.585999,3.4107022,2.1841986194158387e-144,1.163337787756559e-141
13,HPS4,25.36434,3.4235108,6.243320701473372e-142,3.2421564402751218e-139
13,PTMA,-25.14369,-2.201812,1.6566494108688702e-139,8.393151600626384e-137
13,ZFPM2,25.128357,3.6527576,2.4370955724905295e-139,1.2053178388517448e-136
13,FBXL7,25.107653,3.164881,4.102739314978536e-139,1.981909326761259e-136
13,SYTL2,25.066137,3.1732185,1.1644383794917501e-138,5.497207731546053e-136
13,LAMA2,25.005901,3.602126,5.2735542797359715e-138,2.4342726555261244e-135
13,DISC1FP1,24.865158,3.871713,1.7729774226670226e-136,8.006149352965086e-134
13,LINC02484,24.7345,3.7589574,4.5521394761364833e-135,2.0118519403895113e-132
13,PCCA,24.679628,3.0499933,1.7699650381384333e-134,7.65952370254407e-132
13,LINC01876,24.647915,4.293445,3.8745379956157613e-134,1.6424878213251142e-131
13,SPOCK1,24.624306,3.310407,6.937895636817293e-134,2.8822793633593764e-131
14,C1QC,26.09327,6.027827,4.347012620414809e-150,9.02961461512564e-146
14,C1QA,25.131123,5.560721,2.27325077107148e-139,2.3609982508348392e-135
14,FTL,24.449501,3.1627717,5.094317052055112e-132,3.52730512684296e-128
14,C1QB,23.872078,5.489219,5.974086877969412e-126,3.102343315729516e-122
14,CD74,23.589596,3.7384143,4.928602876779252e-123,2.0475387791291723e-119
14,HLA-DRA,22.727787,3.9509685,2.380333538029239e-114,8.240714708657225e-111
14,APOE,22.485617,4.9875264,5.739799259518633e-112,1.703244431696015e-108
14,HLA-DRB1,21.595257,3.370656,1.9903774936086708e-103,5.168015162154913e-100
14,HLA-DPA1,21.450764,3.394993,4.492232282480173e-102,1.036807210796424e-98
14,NPC2,20.707365,2.657626,2.972773443355243e-95,6.175044996537511e-92
14,SELENOP,20.448597,4.255549,6.182742185089658e-93,1.1675265515334761e-89
14,CST3,20.198769,2.2445931,1.0036841633862305e-90,1.7373772868215652e-87
14,HLA-DPB1,19.328686,2.9349425,3.0816343021889e-83,4.92397751731291e-80
14,TYROBP,19.035486,3.0767424,8.66848080822788e-81,1.2861548810607822e-77
14,HLA-DQA1,18.750114,3.225615,1.9317496983371532e-78,2.6750869822572896e-75
14,LGMN,17.83987,3.3765044,3.4650349591748147e-71,4.498481635748703e-68
14,CCL3,16.832022,3.7975194,1.421653111883255e-63,1.7370928494140573e-60
14,PSAP,16.757792,2.0054677,4.967322215109868e-63,5.732289836236788e-60
14,AIF1,16.682566,2.9007251,1.7551607532520544e-62,1.918852587713246e-59
14,MALAT1,-16.377844,-1.8926449,2.7533435425827154e-60,2.859622603326408e-57
14,CTSB,16.199602,2.4029348,5.0753720718115336e-59,5.0202680321747225e-56
14,FTH1,15.986014,1.3841072,1.5994179922368126e-57,1.510141387942867e-54
14,CD68,15.571473,3.4122672,1.1375652983910735e-54,1.0273698425295382e-51
14,APOC1,15.191353,4.385201,4.035029373382386e-52,3.492317922662455e-49
14,FCER1G,15.145009,2.5646124,8.17432175650488e-52,6.791880461044776e-49
14,ITM2B,14.635267,1.5104247,1.673161742314788e-48,1.3367275273601068e-45
14,FCGRT,14.349304,2.444926,1.0761171658508112e-46,8.27892806261224e-44
14,MS4A4A,14.275359,3.9099693,3.1167761286920606e-46,2.3122026337568385e-43
14,TPT1,14.25558,0.88362676,4.138504587693152e-46,2.8966865752217818e-43
14,CCL4,14.254825,3.2945297,4.183545024872591e-46,2.8966865752217818e-43
14,MS4A6A,14.251592,3.0559673,4.381816777752568e-46,2.93609993895085e-43
14,MS4A7,14.209181,3.2127514,8.035950707891937e-46,5.2163365032603535e-43
14,SLC40A1,14.193585,2.172222,1.0039206326534946e-45,6.319224054993451e-43
14,RNASET2,13.815592,2.7246864,2.05260108678415e-43,1.2540185227847166e-40
14,HLA-DQB1,13.728104,2.3059382,6.891357845225429e-43,4.089922433172074e-40
14,CD14,13.461133,2.8776906,2.64824720452077e-41,1.5280386370084846e-38
14,CTSD,13.082695,2.6189532,4.135124100662238e-39,2.321481022133946e-36
14,CCL3L1,12.99086,3.5836143,1.3786837225943185e-38,7.53632060150768e-36
14,CPVL,12.97017,2.7276137,1.806303543286323e-38,9.62065056439577e-36
14,CTSS,12.849417,2.0949383,8.666068072238378e-38,4.500289149913389e-35
14,IFI30,12.833065,2.3502715,1.07043416546926e-37,5.423184996372553e-35
14,HMOX1,12.694294,2.9577506,6.36005984119953e-37,3.145503881461825e-34
14,IGFBP7,-12.6421385,-1.5114309,1.2364418051259602e-36,5.972876552575918e-34
14,LIPA,12.62904,3.1057508,1.4604998290103175e-36,6.894886920045981e-34
14,CCL4L2,12.452836,3.5588255,1.3496211972080052e-35,6.229851446312152e-33
14,TMSB4X,12.351879,0.9442644,4.7586854960436327e-35,2.1488568505177901e-32
14,CTSL,12.349156,1.9484442,4.922495767967408e-35,2.1755336615365748e-32
14,HLA-DMA,12.342769,2.3466086,5.329152999506609e-35,2.3061909605364852e-32
14,IGSF6,12.107254,2.7984283,9.667647408097847e-34,4.098293305326704e-31
14,CD63,11.487258,0.90444565,1.528886591009689e-30,6.351606453690653e-28
15,S100A8,27.432253,6.9853415,1.1314029971925135e-165,2.350150305768289e-161
15,IFITM2,27.140463,4.3509145,3.281298444009751e-162,3.4079565639485273e-158
15,G0S2,26.658245,6.0817432,1.436155923927123e-156,9.9439436172714e-153
15,NAMPT,26.273935,4.0870814,3.8086188240924654e-152,1.977815755351217e-148
15,S100A9,25.708775,5.543337,9.325365237889225e-146,3.8741297344287e-142
15,BCL2A1,25.565886,5.2467136,3.656276601347833e-144,1.2658029593866198e-140
15,CSF3R,24.82387,6.0184884,4.953530556926809e-136,1.4699248104069098e-132
15,PLAUR,24.359997,4.911113,4.542644820827506e-131,1.179497727727862e-127
15,CXCL8,24.226007,5.745921,1.1839170659376942e-129,2.7324805881841984e-126
15,SRGN,24.011108,3.5136566,2.1289372694031684e-127,4.3147964139852564e-124
15,FTH1,24.008167,2.6656022,2.284939368083854e-127,4.3147964139852564e-124
15,MNDA,23.73607,5.3580484,1.5303000222907674e-124,2.6489493385853187e-121
15,EEF1A1,-23.364954,-3.4226336,9.712215720458564e-121,1.551862653425887e-117
15,SOD2,23.343018,3.8720143,1.622646893712825e-120,2.4075443768716286e-117
15,RNF149,23.081724,4.1540704,7.066245887725868e-118,9.785337305322781e-115
15,SLC25A37,23.042376,4.6027827,1.7540478062203833e-117,2.2771925644256125e-114
15,BASP1,22.605242,4.965292,3.848595311911478e-113,4.702530695236778e-110
15,S100A11,22.37336,2.6788278,7.154035636833348e-111,8.255757124905683e-108
15,AQP9,21.84011,5.376687,9.651961368627619e-106,1.0552133765743836e-102
15,CD55,21.775108,3.537489,3.995280917046393e-105,4.1494987604443836e-102
15,H3F3A,21.523214,1.9476403,9.438512429523964e-103,9.336037151717703e-100
15,ALOX5AP,20.943329,4.99157,2.1583984073190796e-97,2.0379205325832692e-94
15,LITAF,20.705498,3.072204,3.090267321479921e-95,2.790914469642649e-92
15,RPS4X,-20.552935,-3.1004796,7.244922849111322e-94,6.27048072590585e-91
15,FPR1,20.513287,4.3213654,1.6383973823392686e-93,1.3613116170380516e-90
15,MT-CO1,-20.46331,-2.8083162,4.57257513386045e-93,3.6531357954057414e-90
15,SAT1,20.218147,2.8176224,6.778178123396095e-91,5.214678369599395e-88
15,FOXO3,20.042953,3.6534734,2.3254752890609035e-89,1.7251704537276103e-86
15,NEAT1,19.789867,2.545202,3.6400294045682633e-87,2.607265199713516e-84
15,RGS2,19.749287,3.50853,8.135938616826935e-87,5.63332389829097e-84
15,GCA,19.735212,4.8830624,1.0749392593747157e-86,7.202786547010192e-84
15,LUCAT1,19.618784,4.8136373,1.0687771153354355e-85,6.937699449921146e-83
15,H3F3B,19.60144,1.6162587,1.5030718002545084e-85,9.46115376814747e-83
15,PLEK,19.51847,3.582653,7.649464564486842e-85,4.6733728803976677e-82
15,ACSL1,19.36727,3.8671572,1.4578524963379394e-83,8.652146301123338e-81
15,RPL5,-19.365252,-2.885348,1.5161463891369689e-83,8.748164665320311e-81
15,MT-CYB,-19.263685,-2.640731,1.0838321041687848e-82,6.084692018322702e-80
15,PROK2,19.135963,6.3390417,1.267161002952265e-81,6.926702198243275e-79
15,S100A6,19.099768,2.4569442,2.536169969367618e-81,1.350803143684722e-78
15,CMTM2,19.065031,6.7490606,4.929872227115468e-81,2.5600826475410625e-78
15,MT-CO3,-18.956032,-2.1509895,3.9375295998961356e-80,1.9948869475376224e-77
15,HSP90AB1,-18.944818,-2.7936738,4.872719632796645e-80,2.4099079098202834e-77
15,RPL13A,-18.915207,-2.8127148,8.548522127725117e-80,4.129532596211771e-77
